Date,Open,High,Low,Close,Adj Close,Volume
2013-01-11,18.607143,18.761429,18.536428,18.582144,16.052711,350506800
2013-01-14,17.952856,18.125000,17.803928,17.919643,15.480398,734207600
2013-01-15,17.796429,17.821072,17.263571,17.354286,14.991991,876772400
2013-01-16,17.665714,18.194286,17.589287,18.074642,15.614293,690804800
2013-01-17,18.225357,18.241072,17.929644,17.952856,15.509087,453678400
2013-01-18,17.804285,17.936428,17.728571,17.857143,15.426401,472922800
2013-01-22,18.020000,18.138571,17.736786,18.027500,15.573568,461546400
2013-01-23,18.171785,18.392500,18.027500,18.357500,15.858645,861509600
2013-01-24,16.428572,16.633215,16.080357,16.089287,13.899188,1460852400
2013-01-25,16.131786,16.293928,15.535714,15.710000,13.571532,1208026400
2013-01-28,15.636786,16.186071,15.566429,16.065357,13.878515,785517600
2013-01-29,16.375000,16.435715,16.147142,16.366785,14.138913,571158000
2013-01-30,16.321428,16.521429,16.232143,16.315357,14.094487,417155200
2013-01-31,16.320715,16.402857,16.249287,16.267500,14.053142,319334400
2013-02-01,16.396786,16.410000,16.012501,16.200714,13.995448,539484400
2013-02-04,16.211071,16.283571,15.785714,15.797143,13.646813,477117200
2013-02-05,15.858929,16.419287,15.793571,16.351429,14.125646,573347600
2013-02-06,16.302500,16.660713,16.163570,16.333929,14.110532,593706400
2013-02-07,16.544643,16.785713,16.218571,16.722143,14.530087,704580800
2013-02-08,16.928572,17.100357,16.723213,16.963572,14.739867,633158400
2013-02-11,17.017857,17.319286,16.901787,17.140356,14.893481,517490400
2013-02-12,17.125357,17.227858,16.705000,16.710714,14.520159,609053200
2013-02-13,16.686071,16.915714,16.543571,16.678928,14.492541,475207600
2013-02-14,16.590000,16.844286,16.572144,16.663929,14.479507,355275200
2013-02-15,16.744642,16.791430,16.425714,16.434286,14.279966,391745200
2013-02-19,16.467857,16.526072,16.208929,16.428213,14.274691,435783600
2013-02-20,16.346071,16.346071,16.028570,16.030357,13.928988,476302400
2013-02-21,15.928571,16.041786,15.815000,15.930714,13.842405,447182400
2013-02-22,16.044643,16.128571,15.950000,16.100357,13.989815,330654800
2013-02-25,16.208929,16.254286,15.806071,15.814286,13.741242,372579200
2013-02-26,15.850714,16.126429,15.630714,16.034643,13.932714,501499600
2013-02-27,16.015356,16.158571,15.737500,15.877500,13.796168,587350400
2013-02-28,15.858929,15.995357,15.764286,15.764286,13.697797,322515200
2013-03-01,15.642857,15.649286,15.356429,15.373929,13.358609,552448400
2013-03-04,15.278571,15.292857,14.964286,15.001786,13.035251,582755600
2013-03-05,15.052857,15.542500,15.026786,15.397857,13.379402,638433600
2013-03-06,15.518214,15.544643,15.158214,15.202143,13.209345,460250000
2013-03-07,15.160714,15.428929,15.037857,15.377857,13.362024,468473600
2013-03-08,15.350000,15.551071,15.307500,15.418571,13.397403,391482000
2013-03-11,15.348214,15.678929,15.183571,15.638214,13.588251,474236000
2013-03-12,15.557143,15.674286,15.270357,15.301071,13.295304,465911600
2013-03-13,15.301786,15.517857,15.191429,15.298214,13.292820,405549200
2013-03-14,15.458214,15.522857,15.373214,15.446429,13.421606,303875600
2013-03-15,15.640357,15.865357,15.616071,15.845000,13.767930,643960800
2013-03-18,15.766071,16.337856,15.757143,16.275715,14.142183,606197200
2013-03-19,16.410713,16.463215,16.017857,16.231787,14.104016,526775200
2013-03-20,16.336430,16.343929,16.056786,16.145714,14.029224,308660800
2013-03-21,16.079287,16.356428,16.075001,16.168928,14.049395,383255600
2013-03-22,16.235001,16.503571,16.182501,16.496786,14.334279,395105200
2013-03-25,16.596071,16.783930,16.492144,16.556429,14.386101,501135600
2013-03-26,16.622856,16.637142,16.447500,16.469286,14.310381,294294000
2013-03-27,16.302143,16.314285,16.097500,16.145714,14.029224,331237200
2013-03-28,16.065001,16.136429,15.772143,15.809286,13.736897,442839600
2013-04-01,15.782143,15.846429,15.276429,15.318214,13.310199,389732000
2013-04-02,15.271429,15.647857,15.228571,15.349643,13.337507,529519200
2013-04-03,15.406071,15.617143,15.368214,15.428214,13.405778,363216000
2013-04-04,15.491429,15.535714,15.187500,15.275714,13.273269,358447600
2013-04-05,15.160714,15.176786,14.988571,15.114286,13.133002,383695200
2013-04-08,15.173214,15.267857,15.088929,15.221786,13.226412,300829200
2013-04-09,15.227143,15.303571,15.098214,15.249286,13.250304,306614000
2013-04-10,15.289286,15.609286,15.214643,15.560357,13.520600,375928000
2013-04-11,15.490000,15.642500,15.400000,15.511786,13.478396,328364400
2013-04-12,15.505357,15.505357,15.324643,15.350000,13.337819,238613200
2013-04-15,15.250000,15.281786,14.983929,14.994643,13.029044,317520000
2013-04-16,15.056071,15.236071,15.020357,15.222857,13.227342,305771200
2013-04-17,15.009643,15.021429,14.218214,14.385714,12.499934,945056000
2013-04-18,14.463929,14.492500,13.919286,14.001786,12.166340,666299200
2013-04-19,13.856071,14.271429,13.753571,13.947500,12.119167,609274400
2013-04-22,14.022857,14.364286,13.973929,14.238214,12.371774,429920400
2013-04-23,14.428214,14.585000,14.243214,14.504643,12.603278,664238400
2013-04-24,14.055000,14.830357,14.017857,14.480714,12.582482,969651200
2013-04-25,14.686786,14.783571,14.535714,14.585000,12.673099,384837600
2013-04-26,14.636071,14.956071,14.580357,14.900000,12.946805,764097600
2013-04-29,15.016071,15.486429,15.000000,15.361429,13.347751,640326400
2013-04-30,15.539286,15.901786,15.431071,15.813571,13.740620,691538400
2013-05-01,15.873571,15.890357,15.513929,15.688929,13.632316,506909200
2013-05-02,15.777857,16.021070,15.736786,15.911429,13.825651,421828400
2013-05-03,16.118214,16.186787,16.041071,16.070715,13.964056,361300800
2013-05-06,16.275356,16.507143,16.225357,16.453930,14.297040,496641600
2013-05-07,16.606071,16.633928,16.203571,16.380714,14.233418,483753200
2013-05-08,16.394285,16.620358,16.278929,16.565714,14.394169,472598000
2013-05-09,16.421785,16.535713,16.270714,16.313213,14.268593,398487600
2013-05-10,16.356071,16.418215,16.088572,16.177500,14.149885,334852000
2013-05-13,16.125357,16.353571,16.125000,16.240713,14.205178,316948800
2013-05-14,16.208929,16.257143,15.791071,15.852143,13.865310,447118000
2013-05-15,15.684286,15.750000,15.084286,15.316071,13.396427,741613600
2013-05-16,15.115714,15.637500,14.960714,15.520714,13.575418,603204000
2013-05-17,15.680357,15.717500,15.393214,15.473571,13.534184,427904400
2013-05-20,15.425357,15.921429,15.360714,15.818929,13.836256,451578400
2013-05-21,15.648214,15.910000,15.507143,15.702143,13.734108,456022000
2013-05-22,15.858929,16.012501,15.650714,15.762500,13.786904,443038400
2013-05-23,15.569643,15.934286,15.563929,15.790714,13.811578,353021200
2013-05-24,15.744643,15.916429,15.727143,15.898214,13.905603,276166800
2013-05-28,16.067858,16.111071,15.744643,15.765714,13.789715,386145200
2013-05-29,15.714286,15.982143,15.692857,15.891071,13.899356,330576400
2013-05-30,15.916071,16.232143,15.875357,16.127857,14.106468,353519600
2013-05-31,16.160713,16.325001,16.053572,16.061787,14.048676,384302800
2013-06-03,16.097500,16.155714,15.802857,16.097143,14.079602,372352400
2013-06-04,16.186428,16.229643,15.978214,16.046785,14.035556,292728800
2013-06-05,15.916071,16.097143,15.846786,15.896786,13.904355,290589600
2013-06-06,15.909643,15.964286,15.501786,15.659286,13.696625,416934000
2013-06-07,15.589286,15.830000,15.456071,15.778929,13.801272,404535600
2013-06-10,15.883214,16.038570,15.600000,15.674643,13.710054,450153200
2013-06-11,15.562143,15.812857,15.475714,15.628571,13.669756,286112400
2013-06-12,15.696429,15.758929,15.410714,15.435357,13.500760,265227200
2013-06-13,15.446429,15.612143,15.312500,15.570000,13.618529,285832400
2013-06-14,15.550000,15.581786,15.303571,15.358929,13.433911,271866000
2013-06-17,15.408571,15.560714,15.370000,15.428571,13.494823,259414400
2013-06-18,15.412857,15.532143,15.364643,15.420357,13.487639,195025600
2013-06-19,15.407143,15.416429,15.107143,15.107143,13.213684,310940000
2013-06-20,14.975000,15.213571,14.827500,14.887143,13.021258,357310800
2013-06-21,14.946071,15.000000,14.575000,14.767857,12.916921,481118400
2013-06-24,14.550000,14.595000,14.216071,14.376429,12.574553,480746000
2013-06-25,14.489286,14.563929,14.243929,14.379643,12.577365,314162800
2013-06-26,14.425000,14.456786,14.130714,14.216786,12.434921,367724000
2013-06-27,14.258929,14.335357,14.055000,14.063571,12.300909,337246000
2013-06-28,13.977143,14.295357,13.888214,14.161786,12.386813,578516400
2013-07-01,14.381786,14.723929,14.329286,14.615000,12.783223,391053600
2013-07-02,14.641429,15.058214,14.623929,14.946071,13.072800,469865200
2013-07-03,15.030714,15.106429,14.908929,15.028571,13.144956,240928800
2013-07-05,15.013929,15.117500,14.833929,14.907857,13.039377,274024800
2013-07-08,15.003929,15.035714,14.666071,14.823214,12.965342,298138400
2013-07-09,14.771429,15.125000,14.656429,15.083929,13.193380,352584400
2013-07-10,14.985714,15.171429,14.937500,15.026071,13.142771,281405600
2013-07-11,15.105357,15.294643,15.041786,15.260357,13.347693,326292400
2013-07-12,15.273214,15.349643,15.121786,15.232500,13.323327,279563200
2013-07-15,15.178929,15.409286,15.171429,15.265714,13.352381,241917200
2013-07-16,15.232857,15.382500,15.148929,15.364286,13.438597,216538000
2013-07-17,15.346429,15.436429,15.293571,15.368214,13.442033,198990400
2013-07-18,15.477857,15.531071,15.378929,15.420000,13.487324,218878800
2013-07-19,15.467857,15.499286,15.155357,15.176786,13.274599,268721600
2013-07-22,15.337857,15.348214,15.195357,15.225357,13.317079,207796400
2013-07-23,15.214286,15.248571,14.953929,14.963929,13.088420,369395600
2013-07-24,15.676071,15.878214,15.545000,15.732500,13.760661,591936800
2013-07-25,15.739286,15.764286,15.564643,15.660714,13.697873,229493600
2013-07-26,15.546429,15.751429,15.512143,15.749643,13.775657,200152400
2013-07-29,15.742857,16.071072,15.721429,15.992500,13.988074,248057600
2013-07-30,16.070000,16.326786,16.043928,16.190001,14.160818,309422400
2013-07-31,16.249643,16.333570,16.051071,16.161785,14.136144,322957600
2013-08-01,16.276787,16.314285,16.187857,16.309999,14.265779,206250800
2013-08-02,16.357500,16.530357,16.309286,16.519285,14.448835,274783600
2013-08-05,16.596071,16.809643,16.505358,16.766071,14.664692,318855600
2013-08-06,16.715000,16.853214,16.506071,16.616072,14.533488,334857600
2013-08-07,16.564285,16.678572,16.491785,16.606428,14.525057,298858000
2013-08-08,16.566429,16.575001,16.355356,16.464643,14.496126,255777200
2013-08-09,16.379999,16.445000,16.201786,16.230356,14.289853,266865200
2013-08-12,16.316429,16.737499,16.308214,16.691429,14.695794,364434000
2013-08-13,16.819286,17.666430,16.716070,17.484644,15.394179,881941200
2013-08-14,17.781429,18.008928,17.621429,17.803572,15.674972,756372400
2013-08-15,17.729286,17.942858,17.467142,17.782499,15.656422,490294000
2013-08-16,17.862499,17.962143,17.816429,17.940357,15.795407,362306000
2013-08-19,18.012142,18.347857,18.000000,18.133572,15.965513,510518400
2013-08-20,18.203930,18.234644,17.886429,17.895357,15.755784,358688400
2013-08-21,17.985357,18.112499,17.900000,17.941429,15.796347,335879600
2013-08-22,18.035000,18.056786,17.792856,17.962856,15.815212,244207600
2013-08-23,17.973928,17.976786,17.833929,17.893572,15.754216,222731600
2013-08-26,17.883928,18.221430,17.875000,17.963215,15.815530,330965600
2013-08-27,17.785713,17.946787,17.367857,17.449642,15.363360,424188800
2013-08-28,17.357143,17.707144,17.357143,17.532143,15.435996,307608000
2013-08-29,17.558929,17.732143,17.540358,17.560715,15.461150,239657600
2013-08-30,17.571428,17.605356,17.375000,17.400715,15.320284,272297200
2013-09-03,17.610714,17.878571,17.405357,17.449286,15.363044,331928800
2013-09-04,17.841429,17.937143,17.724285,17.810356,15.680941,345032800
2013-09-05,17.866072,17.881430,17.629999,17.688213,15.573406,236367600
2013-09-06,17.801430,17.834999,17.498215,17.793571,15.666168,359525600
2013-09-09,18.035713,18.139999,17.981428,18.077499,15.916153,340687200
2013-09-10,18.078571,18.123215,17.482143,17.665714,15.553595,743195600
2013-09-11,16.678928,16.917500,16.600357,16.703930,14.706805,898696400
2013-09-12,16.732143,16.978571,16.643213,16.881786,14.863396,404051200
2013-09-13,16.762142,16.851070,16.596430,16.603571,14.618446,298835600
2013-09-16,16.464287,16.486071,15.972143,16.075714,14.153700,543706800
2013-09-17,15.998571,16.418215,15.982143,16.261429,14.317208,399380800
2013-09-18,16.542143,16.655357,16.452143,16.595715,14.611526,456862000
2013-09-19,16.810715,16.993929,16.758928,16.867857,14.851135,404541200
2013-09-20,17.071428,17.091070,16.642857,16.693214,14.697368,699302800
2013-09-23,17.717857,17.746786,17.235714,17.522858,15.427820,762106800
2013-09-24,17.674286,17.695356,17.422144,17.467857,15.379395,364344400
2013-09-25,17.471430,17.487143,17.193930,17.197500,15.141367,316957200
2013-09-26,17.357143,17.448570,17.282143,17.365000,15.288836,237221600
2013-09-27,17.277857,17.309643,17.168571,17.241072,15.179728,228040400
2013-09-30,17.044643,17.202143,16.943214,17.026787,14.991059,260156400
2013-10-01,17.087500,17.469286,17.084999,17.427143,15.343553,353883600
2013-10-02,17.343929,17.564285,17.276787,17.484285,15.393864,289184000
2013-10-03,17.518213,17.583929,17.169287,17.264643,15.200480,322753200
2013-10-04,17.280714,17.307142,17.092857,17.251072,15.188532,258868400
2013-10-07,17.377144,17.594643,17.333929,17.419643,15.336949,312292400
2013-10-08,17.497856,17.522858,17.162144,17.176430,15.122809,290917200
2013-10-09,17.308571,17.421070,17.081429,17.378214,15.300471,301725200
2013-10-10,17.547144,17.584999,17.394285,17.487143,15.396375,278602800
2013-10-11,17.392500,17.637142,17.327143,17.600357,15.496054,267738800
2013-10-14,17.493929,17.770714,17.476786,17.715714,15.597618,261898000
2013-10-15,17.768213,17.928572,17.697144,17.809999,15.680630,320073600
2013-10-16,17.885357,17.947500,17.829643,17.896786,15.757044,251101200
2013-10-17,17.856428,18.027857,17.845715,18.017857,15.863641,253593200
2013-10-18,18.071072,18.187857,18.061071,18.174643,16.001680,290542000
2013-10-21,18.277500,18.725000,18.268572,18.620001,16.393793,398106800
2013-10-22,18.800358,18.873215,18.143929,18.566786,16.346933,534063600
2013-10-23,18.535713,18.773930,18.535713,18.748571,16.506987,313723200
2013-10-24,18.750000,19.016787,18.658930,18.996786,16.725527,384764800
2013-10-25,18.975714,19.043928,18.753929,18.784286,16.538433,337792000
2013-10-28,18.894285,18.964287,18.686071,18.924286,16.661695,550440800
2013-10-29,19.152500,19.258928,18.376429,18.452856,16.246628,635807200
2013-10-30,18.557501,18.840000,18.465000,18.746429,16.505100,354163600
2013-10-31,18.750000,18.838928,18.616785,18.667856,16.435923,275696400
2013-11-01,18.715000,18.742857,18.422857,18.572500,16.351965,274890000
2013-11-04,18.610714,18.815001,18.528929,18.812500,16.563274,244627600
2013-11-05,18.735001,18.888929,18.678572,18.766071,16.522396,265213200
2013-11-06,18.719643,18.745001,18.507143,18.604286,16.475588,223375600
2013-11-07,18.556429,18.685356,18.299286,18.303213,16.208963,262620400
2013-11-08,18.377857,18.611786,18.306786,18.591429,16.464199,279316800
2013-11-11,18.571072,18.631071,18.371786,18.537500,16.416443,227452400
2013-11-12,18.488214,18.711430,18.464287,18.571787,16.446806,204276800
2013-11-13,18.500000,18.651787,18.462856,18.593929,16.466412,197220800
2013-11-14,18.671785,18.902857,18.638214,18.862858,16.704575,282419200
2013-11-15,18.806429,18.896070,18.731787,18.749643,16.604313,317920400
2013-11-18,18.749643,18.828215,18.507143,18.522499,16.403156,244944000
2013-11-19,18.536785,18.692142,18.498928,18.555357,16.432251,208938800
2013-11-20,18.543928,18.586430,18.368929,18.392857,16.288347,193916800
2013-11-21,18.485714,18.614643,18.345358,18.612143,16.482548,262026800
2013-11-22,18.554285,18.648571,18.518929,18.564285,16.440161,223725600
2013-11-25,18.607857,18.781071,18.607143,18.705000,16.564775,229311600
2013-11-26,18.718571,19.147858,18.714287,19.049999,16.870300,401382800
2013-11-27,19.153929,19.500000,19.049999,19.498571,17.267546,363448400
2013-11-29,19.624287,19.940357,19.564644,19.859644,17.587307,318127600
2013-12-02,19.928572,20.154642,19.672144,19.686787,17.434233,472544800
2013-12-03,19.939285,20.227858,19.917143,20.225714,17.911493,450968000
2013-12-04,20.196428,20.328215,20.029285,20.178572,17.869740,377809600
2013-12-05,20.451786,20.540714,20.228930,20.282143,17.961466,447580000
2013-12-06,20.206785,20.241072,19.984644,20.000713,17.712234,344352400
2013-12-09,20.032143,20.342142,20.032143,20.229643,17.914970,320493600
2013-12-10,20.127857,20.281429,20.042856,20.198214,17.887138,278269600
2013-12-11,20.250000,20.391787,19.988930,20.048571,17.754616,359718800
2013-12-12,20.076429,20.190714,20.001072,20.019285,17.728683,262290000
2013-12-13,20.101786,20.102858,19.773930,19.801071,17.535440,332822000
2013-12-16,19.822144,20.094286,19.821787,19.910713,17.632530,282592800
2013-12-17,19.850357,19.980000,19.763571,19.821072,17.553148,229902400
2013-12-18,19.632143,19.694643,19.242857,19.670357,17.419678,565863200
2013-12-19,19.625000,19.642857,19.418928,19.445000,17.220106,320308800
2013-12-20,19.479643,19.700357,19.457857,19.607857,17.364326,436413600
2013-12-23,20.285713,20.382856,20.098572,20.360357,18.030727,501306400
2013-12-24,20.353214,20.424286,20.215357,20.273930,17.954191,167554800
2013-12-26,20.289286,20.339287,20.120714,20.139286,17.834949,204008000
2013-12-27,20.136429,20.157499,19.982143,20.003214,17.714451,225884400
2013-12-30,19.909286,20.003214,19.725714,19.804285,17.538282,253629600
2013-12-31,19.791786,20.045713,19.785713,20.036428,17.743868,223084400
2014-01-02,19.845715,19.893929,19.715000,19.754642,17.494324,234684800
2014-01-03,19.745001,19.775000,19.301071,19.320715,17.110043,392467600
2014-01-06,19.194643,19.528570,19.057142,19.426071,17.203350,412610800
2014-01-07,19.440001,19.498571,19.211430,19.287144,17.080313,317209200
2014-01-08,19.243214,19.484285,19.238930,19.409286,17.188475,258529600
2014-01-09,19.528570,19.530714,19.119642,19.161428,16.968975,279148800
2014-01-10,19.279642,19.314285,18.968214,19.033571,16.855751,304976000
2014-01-13,18.925358,19.375000,18.924286,19.133215,16.943996,378492800
2014-01-14,19.222143,19.526072,19.202143,19.513929,17.281151,332561600
2014-01-15,19.768572,20.007143,19.702143,19.905714,17.628111,391638800
2014-01-16,19.817858,19.887501,19.702856,19.794643,17.529747,229278000
2014-01-17,19.695715,19.716785,19.282143,19.309643,17.100235,426739600
2014-01-21,19.321072,19.645357,19.300714,19.609644,17.365910,328526800
2014-01-22,19.675358,19.903214,19.564644,19.696787,17.443087,379985200
2014-01-23,19.640715,19.875000,19.457500,19.863571,17.590784,403239200
2014-01-24,19.785713,19.843571,19.455357,19.502501,17.271030,429354800
2014-01-27,19.645357,19.814285,19.491072,19.660713,17.411139,554878800
2014-01-28,18.170000,18.392857,17.931070,18.089287,16.019510,1065523200
2014-01-29,17.998215,18.120358,17.807858,17.883928,15.837657,502810000
2014-01-30,17.947857,18.089287,17.739286,17.849285,15.806972,678501600
2014-01-31,17.684999,17.911785,17.626785,17.878571,15.832909,464797200
2014-02-03,17.950357,18.133215,17.832144,17.911785,15.862319,401464000
2014-02-04,18.066071,18.195000,17.955713,18.171070,16.091938,376681200
2014-02-05,18.091429,18.402857,18.080357,18.306786,16.212124,328344800
2014-02-06,18.216429,18.339287,18.136070,18.303928,16.306633,257765200
2014-02-07,18.620714,18.676071,18.477858,18.559999,16.534752,370280400
2014-02-10,18.523571,18.999643,18.500000,18.892500,16.830969,345559200
2014-02-11,18.950357,19.205357,18.910713,19.141430,17.052736,282256800
2014-02-12,19.176786,19.270000,19.044287,19.139999,17.051460,308100800
2014-02-13,19.094999,19.458929,19.078571,19.443930,17.322224,307398000
2014-02-14,19.373928,19.499287,19.328930,19.428213,17.308222,272924400
2014-02-18,19.500000,19.685356,19.486071,19.499643,17.371866,260251600
2014-02-19,19.455357,19.531786,19.083929,19.191786,17.097591,313768000
2014-02-20,19.035357,19.178572,18.892857,18.969643,16.899696,305858000
2014-02-21,19.028214,19.091785,18.735714,18.758928,16.711975,278784800
2014-02-24,18.683929,18.925714,18.657858,18.841070,16.785151,288909600
2014-02-25,18.906429,18.913214,18.607143,18.645000,16.610474,231952000
2014-02-26,18.700357,18.750000,18.414286,18.476786,16.460621,276217200
2014-02-27,18.469286,18.885000,18.430357,18.845358,16.788967,301882000
2014-02-28,18.895714,19.026787,18.647142,18.794287,16.743469,371968800
2014-03-03,18.693571,18.951786,18.671785,18.848572,16.791838,238781200
2014-03-04,18.964287,19.022858,18.848928,18.972857,16.902557,259140000
2014-03-05,18.961430,19.098213,18.897499,19.012857,16.938196,200062800
2014-03-06,19.028214,19.087143,18.860714,18.955357,16.886969,185488800
2014-03-07,18.967501,18.999287,18.787500,18.944286,16.877110,220729600
2014-03-10,18.870001,19.047501,18.869286,18.961430,16.892378,178584000
2014-03-11,19.123215,19.240713,19.021070,19.146070,17.056864,279224400
2014-03-12,19.089643,19.191071,19.000000,19.164642,17.073416,199326400
2014-03-13,19.194286,19.273571,18.898571,18.951786,16.883787,257742800
2014-03-14,18.885357,18.960358,18.678572,18.738930,16.694157,237199200
2014-03-17,18.846430,18.927500,18.780357,18.812143,16.759388,199544800
2014-03-18,18.782143,18.998928,18.757143,18.978571,16.907648,209647200
2014-03-19,19.009287,19.151428,18.892857,18.973572,16.903198,224756000
2014-03-20,18.924643,19.023930,18.833929,18.882143,16.821745,208398400
2014-03-21,18.997499,19.062500,18.797501,19.031071,16.954418,374046400
2014-03-24,19.229286,19.303572,19.109285,19.256786,17.155506,355700800
2014-03-25,19.339287,19.491072,19.271070,19.463928,17.340046,282293200
2014-03-26,19.518572,19.607143,19.245001,19.277857,17.174278,299768000
2014-03-27,19.286428,19.339287,19.111429,19.195000,17.100460,222031600
2014-03-28,19.225714,19.247856,19.080357,19.173571,17.081371,200564000
2014-03-31,19.258215,19.314644,19.140356,19.169287,17.077549,168669200
2014-04-01,19.205713,19.352501,19.170357,19.344643,17.233784,200760000
2014-04-02,19.370714,19.410000,19.295000,19.376785,17.262407,180420800
2014-04-03,19.335358,19.375000,19.201429,19.242500,17.142778,162344000
2014-04-04,19.278929,19.285713,18.949286,18.993570,16.921009,275251200
2014-04-07,18.857857,18.960714,18.638929,18.695356,16.655342,289850400
2014-04-08,18.756786,18.790001,18.525000,18.694286,16.654387,243888400
2014-04-09,18.665714,18.946072,18.643572,18.940001,16.873291,206169600
2014-04-10,18.952856,19.008572,18.684643,18.695715,16.655659,239652000
2014-04-11,18.535713,18.672501,18.469286,18.557501,16.532528,271717600
2014-04-14,18.639286,18.648571,18.471786,18.631430,16.598385,205674000
2014-04-15,18.581072,18.629999,18.261786,18.498571,16.480024,266490000
2014-04-16,18.501785,18.610357,18.362143,18.536072,16.513430,214765600
2014-04-17,18.571428,18.848572,18.542856,18.747856,16.702112,284334400
2014-04-21,18.762142,19.004999,18.712856,18.970358,16.900331,182548800
2014-04-22,18.868214,18.993929,18.803572,18.989286,16.917192,202563200
2014-04-23,18.895000,18.968929,18.730356,18.741072,16.696064,394940000
2014-04-24,20.293215,20.357143,20.026072,20.277500,18.064846,759911600
2014-04-25,20.161785,20.428213,20.141430,20.426430,18.197521,390275200
2014-04-28,20.457144,21.276787,20.448214,21.217501,18.902269,669485600
2014-04-29,21.205000,21.285000,21.053928,21.154642,18.846272,337377600
2014-04-30,21.165714,21.408215,21.064285,21.074642,18.775002,456640800
2014-05-01,21.142857,21.242857,20.941429,21.124287,18.819227,244048000
2014-05-02,21.155001,21.221430,21.061071,21.163570,18.854223,191514400
2014-05-05,21.076429,21.464287,21.071428,21.462856,19.120850,287067200
2014-05-06,21.492857,21.586071,21.228930,21.228930,18.912447,374564400
2014-05-07,21.258928,21.331785,20.990356,21.154642,18.846272,282864400
2014-05-08,21.008928,21.228930,20.942858,20.999643,18.812675,230297200
2014-05-09,20.876429,20.937500,20.726070,20.912144,18.734287,291597600
2014-05-12,20.981787,21.202143,20.978571,21.172501,18.967529,213208800
2014-05-13,21.142857,21.233570,21.096430,21.205713,18.997282,159737200
2014-05-14,21.158215,21.335714,21.133572,21.209642,19.000809,166404000
2014-05-15,21.239286,21.307142,21.001429,21.029285,18.839228,230846000
2014-05-16,21.022499,21.340357,20.907143,21.339643,19.117270,276256400
2014-05-19,21.351786,21.690357,21.333214,21.592501,19.343794,317755200
2014-05-20,21.589643,21.657143,21.454643,21.596786,19.347631,234836000
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.398825,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.429539,200760000
2014-05-23,21.687500,21.954643,21.659643,21.933214,19.649021,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,20.016960,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.965132,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.328913,376474000
2014-05-30,22.785000,23.006071,22.460714,22.607143,20.252766,564020800
2014-06-02,22.641430,22.672501,22.232143,22.451786,20.113585,369350800
2014-06-03,22.445000,22.812143,22.437500,22.769285,20.398024,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.630945,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.711901,303805600
2014-06-06,23.210714,23.259287,23.016787,23.056070,20.654940,349938400
2014-06-09,23.174999,23.469999,22.937500,23.424999,20.985449,301660000
2014-06-10,23.682501,23.762501,23.392500,23.562500,21.108627,251108000
2014-06-11,23.532499,23.690001,23.367500,23.465000,21.021284,182724000
2014-06-12,23.510000,23.530001,22.975000,23.072500,20.669659,218996000
2014-06-13,23.049999,23.110001,22.719999,22.820000,20.443457,218100000
2014-06-16,22.877501,23.187500,22.862499,23.049999,20.649496,142244000
2014-06-17,23.077499,23.174999,22.950001,23.020000,20.622631,118904000
2014-06-18,23.067499,23.072500,22.837500,23.045000,20.645025,134056000
2014-06-19,23.072500,23.075001,22.834999,22.965000,20.573357,142112000
2014-06-20,22.962500,23.137501,22.725000,22.727501,20.360588,403592000
2014-06-23,22.830000,22.905001,22.650000,22.707500,20.342665,174776000
2014-06-24,22.687500,22.934999,22.547501,22.570000,20.219488,156144000
2014-06-25,22.552500,22.674999,22.412500,22.590000,20.237408,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725000,20.358347,130516000
2014-06-27,22.705000,23.000000,22.692499,22.995001,20.600229,256116000
2014-06-30,23.025000,23.432501,23.022499,23.232500,20.812994,197929200
2014-07-01,23.379999,23.517500,23.282499,23.379999,20.945139,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.936178,113860000
2014-07-03,23.417500,23.525000,23.299999,23.507500,21.059357,91567200
2014-07-07,23.535000,23.997499,23.525000,23.992500,21.493851,225872000
2014-07-08,24.067499,24.200001,23.480000,23.837500,21.354984,260888000
2014-07-09,23.860001,23.987499,23.690001,23.847500,21.363945,145744000
2014-07-10,23.440001,23.887501,23.379999,23.760000,21.285559,158744000
2014-07-11,23.840000,23.972500,23.715000,23.805000,21.325869,136072000
2014-07-14,23.965000,24.222500,23.912500,24.112499,21.601347,171240000
2014-07-15,24.200001,24.212500,23.757500,23.830000,21.348269,181911600
2014-07-16,24.242500,24.275000,23.684999,23.695000,21.227325,213585200
2014-07-17,23.757500,23.820000,23.142500,23.272499,20.848829,229192000
2014-07-18,23.405001,23.684999,23.254999,23.607500,21.148941,199952000
2014-07-21,23.747499,23.750000,23.430000,23.485001,21.039204,156316000
2014-07-22,23.670000,23.722500,23.530001,23.680000,21.213888,220788000
2014-07-23,23.855000,24.469999,23.792500,24.297501,21.767078,371672000
2014-07-24,24.260000,24.330000,24.105000,24.257500,21.731251,182916000
2014-07-25,24.212500,24.459999,24.160000,24.417500,21.874582,173876000
2014-07-28,24.455000,24.809999,24.387501,24.754999,22.176937,221272000
